f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,label,weight,timestamp,symbol,timeframe,regime,trade_type,profit_pips,duration_bars,notes
-0.0017899494851008058,-0.005189970601350069,0.003043649485334754,0.0005370473372749984,0.24593430757522583,0.20986394584178925,0.24183541536331177,0.4719889461994171,0.4060494303703308,0.5085757970809937,0.464266300201416,0.6090639233589172,0.37169933319091797,0.4248650074005127,0.0,0.5719465613365173,0.0008055493235588074,0.2950819730758667,0.6475409865379333,0.0,1.0,0.0,0.75,0.9330127239227295,0.3879146873950958,0.3849141597747803,0.6000000238418579,1.0,1.0,0.4000000059604645,0.6093748807907104,0.0,0.0,0.47999995946884155,0.0,0.5,2020-01-03T02:00:00,EURUSD,H1,3,NEUTRAL,-6.444394719177032,24,"fwd_ret_12h=-0.00182,fwd_ret_24h=-0.00064,regime=3"
-0.0008950548362918198,-0.002684924053028226,-0.006084793247282505,0.0012532114051282406,0.2130182981491089,0.20417602360248566,0.21985095739364624,0.4591951072216034,0.3857007920742035,0.5234358906745911,0.4266015887260437,0.3891655504703522,0.11342322081327438,0.45574259757995605,0.0,0.24237267673015594,0.000760830647777766,0.2786885201931,0.6393442749977112,0.0,1.0,0.0,0.8535534143447876,0.8535534143447876,0.39060765504837036,0.39209598302841187,1.0,0.9314963817596436,1.0,0.06850364059209824,0.6093748807907104,0.0,0.0,0.6882352232933044,0.0,0.5,2020-01-03T03:00:00,EURUSD,H1,3,NEUTRAL,-5.639097744360083,24,"fwd_ret_12h=-0.00078,fwd_ret_24h=-0.00056,regime=3"
-0.00662488816305995,-0.010204081423580647,-0.011098680086433887,-0.016285769641399384,0.22322618961334229,0.22800961136817932,0.2096731811761856,0.43768277764320374,0.23028385639190674,0.5210482478141785,0.20513656735420227,0.191419318318367,0.2926391363143921,0.4453393220901489,0.0,0.19555069506168365,0.0002507544995751232,0.09180327504873276,0.5459016561508179,0.0,1.0,0.0,0.9829629063606262,0.6294095516204834,0.38336247205734253,0.4041948914527893,0.5999993085861206,0.34719982743263245,0.4166392683982849,0.25279948115348816,0.6093748807907104,0.0,0.0,0.9580643177032471,0.0,0.5,2020-01-03T05:00:00,EURUSD,H1,3,NEUTRAL,-3.5822071769516843,24,"fwd_ret_12h=0.00052,fwd_ret_24h=-0.00036,regime=3"
-0.028471408411860466,-0.023463457822799683,-0.03008057363331318,-0.03454911708831787,0.42788612842559814,0.3425814211368561,0.27594566345214844,0.44069546461105347,0.31136354804039,0.47847700119018555,0.0,0.1932651400566101,0.6164920926094055,0.3683116137981415,0.0,0.39804941415786743,0.0,0.0,0.33114755153656006,0.0,1.0,0.0,0.9829629063606262,0.370590478181839,0.397564560174942,0.376902312040329,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.800000011920929,0.0,0.5110640892299603,2020-01-03T07:00:00,EURUSD,H1,3,NEUTRAL,10.221281784599206,24,"fwd_ret_12h=0.00126,fwd_ret_24h=0.00102,regime=3"
-0.003586414735764265,-0.032052718102931976,-0.027045663446187973,-0.03723594546318054,0.4812544882297516,0.39352867007255554,0.3015403151512146,0.44158536195755005,0.29166656732559204,0.44289931654930115,0.0,0.1555466651916504,0.26589101552963257,0.32536664605140686,0.0,0.24504059553146362,0.0,0.0,0.48756906390190125,0.0,1.0,0.0,0.9330127239227295,0.25,0.18263322114944458,0.37988486886024475,0.0,1.0,0.0,1.0,0.6852361559867859,0.0,0.0,0.4579710066318512,1.0,1.2240835067078526,2020-01-03T08:00:00,EURUSD,H1,3,BUY,24.481670134157053,24,"fwd_ret_12h=0.00093,fwd_ret_24h=0.00245,regime=3"
-0.019908171147108078,-0.023491015657782555,-0.05192898213863373,-0.05353625863790512,0.5740121006965637,0.4439949095249176,0.34025779366493225,0.4541611671447754,0.25189387798309326,0.38419029116630554,0.0,0.026702912524342537,0.1879628300666809,0.3357517719268799,0.0,0.22277531027793884,0.0,0.0,0.35945945978164673,0.0,1.0,0.0,0.8535534143447876,0.1464466154575348,0.18659275770187378,0.39005690813064575,0.0,1.0,0.0,1.0,0.6852361559867859,0.0,0.0,0.8296551704406738,1.0,2.383282017217147,2020-01-03T09:00:00,EURUSD,H1,3,BUY,47.66564034434294,24,"fwd_ret_12h=0.00132,fwd_ret_24h=0.00477,regime=3"
-0.007360795512795448,-0.0272616408765316,-0.030843166634440422,-0.054270438849925995,0.4811687171459198,0.4975312352180481,0.3677404820919037,0.4263959228992462,0.19109457731246948,0.3422747850418091,0.0,0.05392169579863548,0.18563532829284668,0.346895694732666,0.0,0.14963699877262115,0.0,0.0,0.45266273617744446,0.0,1.0,0.0,0.75,0.0669872984290123,0.07755693048238754,0.41899412870407104,0.0,0.9166314601898193,0.0,0.9166314601898193,0.6852361559867859,0.0,0.0,0.7430232167243958,1.0,2.711925287356342,2020-01-03T10:00:00,EURUSD,H1,3,BUY,54.238505747126844,24,"fwd_ret_12h=0.00169,fwd_ret_24h=0.00542,regime=3"
-0.010775862261652946,-0.018132692202925682,-0.03802281245589256,-0.0700145959854126,0.49892404675483704,0.5429956912994385,0.3883292078971863,0.3839636445045471,0.12982453405857086,0.30632150173187256,0.06860080361366272,0.08083953708410263,0.1701081395149231,0.36833903193473816,0.0,0.11623472720384598,0.0,0.0,0.49253731966018677,0.0,1.0,0.0,0.6294095516204834,0.017037086188793182,0.11278203129768372,0.40439197421073914,0.0,0.3444209694862366,0.0,0.3444209694862366,0.6852361559867859,0.0,0.0,0.7698112726211548,1.0,3.0,2020-01-03T11:00:00,EURUSD,H1,3,BUY,65.7681940700808,24,"fwd_ret_12h=0.00223,fwd_ret_24h=0.00658,regime=3"
0.016352200880646706,0.005567528773099184,-0.0017953159986063838,-0.02528422325849533,0.5281274914741516,0.4997217059135437,0.42319148778915405,0.33363041281700134,0.2530674338340759,0.337022066116333,0.22222080826759338,0.2131146639585495,0.17810414731502533,0.6190112829208374,0.0,0.1999373733997345,0.0012747887521982193,0.2851405739784241,0.6425702571868896,0.0,1.0,0.0,0.5,0.0,0.07977541536092758,0.10439404100179672,0.748633861541748,0.0,0.0,0.748633861541748,0.0,0.5048409700393677,0.0,0.4843749701976776,1.0,2.6483288596026684,2020-01-03T12:00:00,EURUSD,H1,3,BUY,52.966577192053364,24,"fwd_ret_12h=0.00219,fwd_ret_24h=0.00530,regime=3"
-0.001795477233827114,0.014555255882441998,0.003771551651880145,-0.023495228961110115,0.5086777806282043,0.5086777806282043,0.45001575350761414,0.33720412850379944,0.2511414885520935,0.3677839934825897,0.3157481253147125,0.3309861719608307,0.25546202063560486,0.3473145365715027,0.0,0.2769608497619629,0.0011851213639602065,0.2650602459907532,0.6325300931930542,0.0,1.0,0.0,0.370590478181839,0.017037086188793182,0.23181720077991486,0.3698693811893463,0.5989071130752563,1.0,1.0,0.40109288692474365,0.7767106890678406,0.0,0.0,0.4372670650482178,1.0,2.6710121115810246,2020-01-03T13:00:00,EURUSD,H1,3,BUY,53.42024223162049,24,"fwd_ret_12h=0.00221,fwd_ret_24h=0.00534,regime=3"
